FA_name,FA_mass,FA_length_ft,FA_manufacturing_year,FA_introduction_year,reactor_power,reactor_type,fuel_type,reactor_site,reactor_location,FA_BUp,reactor_epoch
FC7733,691.6,12,2014,2016,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD1
FO7261,762.6,12,2009,2012,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,9.2,VD2
FR2274,890.7,14,1985,1986,1300,DPY,UO2,PEN,Normandy,72.0,VD4
FS8739,873.9,14,1974,1979,1300,DPY,UO2,GOL,Occitanie,72.0,VD5
FM7735,761.8,12,2012,2017,900,CPY,UO2,DAM,Centre-Val de Loire,6.8,VD1
FI2990,727.6,12,2025,2025,900,CPY,MOX,CHI,Centre-Val de Loire,0.0,VD1
FA9098,917.4,14,1997,1997,1300,DPY,UO2,FLA,Normandy,72.0,VD3
FL2816,923.4,14,2010,2015,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD2
FA8352,878.6,14,1996,2000,1300,DPY,UO2,NOG,Île-de-France,72.0,VD3
FL6940,764.6,12,1999,1999,900,CPY,MOX,FES,Grand Est,8.4,VD3
FP8900,900.3,14,2021,2021,1300,DPY,UO2,NOG,Île-de-France,72.0,VD1
FP3150,899.2,14,2014,2014,1300,DPY,UO2,GOL,Occitanie,72.0,VD2
FZ3897,867.8,14,2004,2005,1300,DPY,UO2,PAL,Normandy,72.0,VD3
FI4363,745.6,12,1965,1970,900,CPY,UO2,FES,Grand Est,0.0,VD6
FD6937,864.3,14,1977,1980,1300,DPY,UO2,PAL,Normandy,72.0,VD5
FT8950,735.1,12,2003,2004,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD3
FI1891,863.9,14,1998,2003,1300,DPY,UO2,GOL,Occitanie,72.0,VD3
FF1736,911.0,14,1988,1992,1300,DPY,UO2,PAL,Normandy,72.0,VD4
FZ5695,906.1,14,2011,2014,1300,DPY,UO2,PAL,Normandy,72.0,VD2
FS9739,885.0,14,2021,2025,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FF3706,773.5,12,1988,1991,900,CPY,UO2,CHI,Centre-Val de Loire,14.5,VD4
FB9718,728.7,12,1980,1983,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD5
FB3436,843.9,14,1989,1992,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,71.3,VD4
FZ2144,748.2,12,2019,2024,900,CPY,MOX,TRI,Auvergne-Rhône-Alpes,0.0,VD1
FW4947,795.5,12,1998,1999,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,28.9,VD3
FT6762,835.0,14,2009,2009,1600,EPR,UO2,FLA,Normandy,60.0,VD2
FM8178,841.5,14,1994,1994,1300,DPY,UO2,FLA,Normandy,66.1,VD4
FE7649,815.6,14,2019,2021,1300,DPY,UO2,GOL,Occitanie,47.5,VD1
FX4159,880.0,14,1994,1994,1300,DPY,UO2,NOG,Île-de-France,72.0,VD4
FH7155,730.6,12,2001,2002,900,CPY,MOX,CRU,Auvergne-Rhône-Alpes,0.0,VD3
FT3427,764.3,12,1979,1981,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,6.8,VD5
FL1753,781.8,12,2018,2021,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,20.8,VD1
FA8195,842.7,14,2002,2005,1300,DPY,UO2,PAL,Normandy,67.3,VD3
FU9159,781.3,12,1972,1976,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,16.6,VD5
FD1916,737.3,12,1968,1973,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD6
FM6285,780.3,12,2000,2004,900,CPY,MOX,CHI,Centre-Val de Loire,20.7,VD3
FW4791,760.5,12,1971,1971,900,CPY,UO2,FES,Grand Est,2.2,VD6
FB4688,738.9,12,2009,2014,900,CPY,MOX,FES,Grand Est,0.0,VD2
FA9743,840.1,14,2003,2008,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,58.7,VD2
FB7288,741.2,12,1983,1987,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD4
FP7110,738.6,12,2007,2009,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD2
FT1834,755.6,12,2005,2010,900,CPY,MOX,FES,Grand Est,5.0,VD2
FB5305,894.8,14,2000,2000,1300,DPY,UO2,NOG,Île-de-France,72.0,VD3
FU9679,719.1,12,2005,2006,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD2
FN5307,705.1,12,1993,1993,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD4
FV1782,773.8,12,1985,1990,900,CPY,UO2,DAM,Centre-Val de Loire,15.6,VD4
FD9936,751.3,12,1987,1990,900,CPY,UO2,STL,Centre-Val de Loire,4.0,VD4
FP4436,890.7,14,2000,2004,1600,EPR,UO2,FLA,Normandy,72.0,VD3
FR5632,717.6,12,1978,1981,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD5
FM3620,775.6,12,1998,2002,900,CPY,UO2,FES,Grand Est,14.0,VD3
FO3683,806.3,14,1990,1992,1300,DPY,UO2,FLA,Normandy,43.0,VD4
FW3294,732.5,12,2004,2004,900,CPY,MOX,DAM,Centre-Val de Loire,0.0,VD3
FB2918,899.8,14,1980,1982,1600,EPR,UO2,FLA,Normandy,72.0,VD5
FO2320,749.8,12,1972,1975,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.3,VD6
FV6661,863.6,14,1965,1970,1300,DPY,UO2,NOG,Île-de-France,72.0,VD6
FG2972,883.3,14,1998,2003,1300,DPY,UO2,FLA,Normandy,72.0,VD3
FQ1401,725.9,12,1987,1992,900,CPY,UO2,FES,Grand Est,0.0,VD4
FD3083,890.7,14,1966,1971,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD6
FP5231,794.7,12,2008,2010,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,25.6,VD2
FC6426,818.8,14,1993,1997,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,56.1,VD3
FG3523,851.2,14,1997,2000,1300,DPY,UO2,PAL,Normandy,72.0,VD3
FZ7269,861.6,14,2001,2005,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD3
FO4704,885.6,14,1999,2002,1300,DPY,UO2,PAL,Normandy,72.0,VD3
FB3471,721.9,12,2012,2013,900,CPY,MOX,TRI,Auvergne-Rhône-Alpes,0.0,VD2
FT1793,740.8,12,1994,1994,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD4
FG7741,871.2,14,2021,2021,1600,EPR,UO2,FLA,Normandy,72.0,VD1
FE5942,709.4,12,2022,2023,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD1
FT5867,766.4,12,2008,2009,900,CPY,UO2,GRA,Hauts-de-France,8.7,VD2
FR2138,832.8,14,2005,2006,1300,DPY,UO2,PEN,Normandy,58.8,VD2
FS5704,863.4,14,2024,2025,1300,DPY,UO2,GOL,Occitanie,72.0,VD1
FG8004,837.3,14,1987,1992,1300,DPY,UO2,GOL,Occitanie,69.3,VD4
FC6017,842.1,14,2015,2017,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,62.6,VD1
FL7892,920.8,14,2005,2005,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD3
FY9897,864.8,14,2005,2007,1300,DPY,UO2,FLA,Normandy,72.0,VD2
FM4812,864.6,14,2015,2020,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD1
FT8846,884.6,14,1995,1996,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD3
FE4251,733.7,12,1968,1970,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD6
FH4637,737.0,12,2014,2014,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD2
FA3378,888.7,14,1990,1990,1300,DPY,UO2,PEN,Normandy,72.0,VD4
FP1264,892.0,14,1986,1986,1300,DPY,UO2,PAL,Normandy,72.0,VD4
FH9950,786.4,12,1994,1997,900,CPY,MOX,CHI,Centre-Val de Loire,23.6,VD3
FO1657,871.9,14,2018,2021,1300,DPY,UO2,NOG,Île-de-France,72.0,VD1
FM1701,840.6,14,2016,2017,1300,DPY,UO2,PEN,Normandy,63.5,VD1
FP9294,762.5,12,2005,2008,900,CPY,MOX,GRA,Hauts-de-France,9.0,VD2
FQ1474,762.2,12,1991,1992,900,CPY,UO2,DAM,Centre-Val de Loire,5.9,VD4
FQ1948,757.5,12,2022,2023,900,CPY,UO2,GRA,Hauts-de-France,6.4,VD1
FS8543,747.7,12,1971,1971,900,CPY,UO2,DAM,Centre-Val de Loire,0.5,VD6
FJ8604,826.5,14,2001,2001,1300,DPY,UO2,PAL,Normandy,53.7,VD3
FL2626,865.7,14,1998,2003,1300,DPY,UO2,PEN,Normandy,72.0,VD3
FD1052,903.1,14,2002,2006,1300,DPY,UO2,GOL,Occitanie,72.0,VD2
FG7615,847.8,14,1995,1999,1300,DPY,UO2,PEN,Normandy,71.8,VD3
FQ2114,875.7,14,1993,1997,1300,DPY,UO2,PEN,Normandy,72.0,VD3
FA1225,879.4,14,1991,1994,1300,DPY,UO2,PAL,Normandy,72.0,VD4
FF8968,727.1,12,2005,2007,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD2
FL3815,856.8,14,1999,2004,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD3
FK9250,725.9,12,1968,1971,900,CPY,UO2,FES,Grand Est,0.0,VD6
FV8366,823.7,14,2007,2008,1300,DPY,UO2,NOG,Île-de-France,48.8,VD2
FD8476,737.5,12,2008,2008,900,CPY,MOX,CRU,Auvergne-Rhône-Alpes,0.0,VD2
FB2020,794.5,12,2001,2003,900,CPY,UO2,DAM,Centre-Val de Loire,28.8,VD3
FT9946,937.2,14,2022,2024,1300,DPY,UO2,NOG,Île-de-France,72.0,VD1
FI9695,867.4,14,1995,1999,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD3
FZ5451,935.1,14,2003,2004,1300,DPY,UO2,PAL,Normandy,72.0,VD3
FN6215,748.5,12,1999,2004,900,CPY,MOX,DAM,Centre-Val de Loire,0.0,VD3
FM1981,778.6,12,1981,1981,900,CPY,UO2,GRA,Hauts-de-France,20.7,VD5
FV9263,721.3,12,2011,2014,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD2
FX7799,849.9,14,1989,1989,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,69.4,VD4
FU5975,913.7,14,1979,1984,1600,EPR,UO2,FLA,Normandy,72.0,VD5
FX1141,720.1,12,2020,2023,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD1
FU6479,861.4,14,2014,2015,1300,DPY,UO2,NOG,Île-de-France,72.0,VD2
FE7852,753.8,12,2017,2017,900,CPY,MOX,GRA,Hauts-de-France,8.9,VD1
FK6243,724.9,12,2000,2001,900,CPY,UO2,FES,Grand Est,0.0,VD3
FG2275,920.7,14,1987,1988,1300,DPY,UO2,PEN,Normandy,72.0,VD4
FV6541,886.1,14,1993,1994,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD4
FT5514,758.7,12,2015,2016,900,CPY,MOX,FES,Grand Est,8.3,VD1
FP9923,743.4,12,1977,1980,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD5
FL8824,752.0,12,1995,1996,900,CPY,MOX,DAM,Centre-Val de Loire,0.0,VD3
FQ5493,747.9,12,2013,2015,900,CPY,MOX,CHI,Centre-Val de Loire,0.0,VD2
FK8245,775.8,12,1995,1998,900,CPY,MOX,CHI,Centre-Val de Loire,15.9,VD3
FD8959,843.5,14,1997,2002,1300,DPY,UO2,GOL,Occitanie,66.0,VD3
FK3051,870.8,14,1988,1990,1600,EPR,UO2,FLA,Normandy,72.0,VD4
FE5310,938.3,14,1987,1991,1300,DPY,UO2,PEN,Normandy,72.0,VD4
FM8445,771.2,12,1977,1981,900,CPY,UO2,STL,Centre-Val de Loire,10.8,VD5
FO3654,736.7,12,1973,1978,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD5
FT5445,898.0,14,1969,1972,1300,DPY,UO2,GOL,Occitanie,72.0,VD6
FD6151,842.1,14,2017,2019,1300,DPY,UO2,PEN,Normandy,61.6,VD1
FQ3681,879.2,14,1993,1998,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD3
FV9807,785.9,12,2002,2003,900,CPY,UO2,DAM,Centre-Val de Loire,24.9,VD3
FZ4324,838.0,14,2019,2023,1300,DPY,UO2,PAL,Normandy,56.6,VD1
FE3541,905.9,14,1987,1992,1300,DPY,UO2,PEN,Normandy,72.0,VD4
FU9208,709.4,12,2016,2017,900,CPY,MOX,FES,Grand Est,0.0,VD1
FN2423,902.0,14,1972,1973,1300,DPY,UO2,PAL,Normandy,72.0,VD6
FL9146,861.8,14,1982,1987,1600,EPR,UO2,FLA,Normandy,72.0,VD4
FR6114,887.8,14,1979,1982,1300,DPY,UO2,NOG,Île-de-France,72.0,VD5
FW6003,851.9,14,2019,2023,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FE8881,777.7,12,1979,1984,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,17.0,VD5
FU7533,848.3,14,1972,1972,1300,DPY,UO2,FLA,Normandy,72.0,VD6
FE8011,937.9,14,1994,1996,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD3
FU1595,760.8,12,2007,2007,900,CPY,MOX,TRI,Auvergne-Rhône-Alpes,3.0,VD2
FS2369,793.3,12,1970,1970,900,CPY,UO2,FES,Grand Est,29.5,VD6
FN7426,951.0,14,1987,1992,1300,DPY,UO2,PAL,Normandy,72.0,VD4
FJ6567,855.9,14,1984,1989,1300,DPY,UO2,PAL,Normandy,72.0,VD4
FB2574,733.9,12,1997,2000,900,CPY,MOX,DAM,Centre-Val de Loire,0.0,VD3
FX5884,764.5,12,2025,2025,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,9.2,VD1
FF3138,867.5,14,1986,1991,1300,DPY,UO2,PEN,Normandy,72.0,VD4
FV4235,855.8,14,1970,1973,1300,DPY,UO2,PEN,Normandy,72.0,VD6
FF2785,752.3,12,1994,1996,900,CPY,MOX,STL,Centre-Val de Loire,4.1,VD3
FS2736,725.5,12,1967,1972,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD6
FU9719,743.0,12,2013,2013,900,CPY,MOX,GRA,Hauts-de-France,0.0,VD2
FP2527,749.7,12,1978,1983,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD5
FU3405,680.8,12,1992,1992,900,CPY,UO2,FES,Grand Est,0.0,VD4
FI3885,733.2,12,1976,1979,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD5
FH6080,866.7,14,2019,2023,1300,DPY,UO2,GOL,Occitanie,72.0,VD1
FY7781,916.0,14,1990,1991,1300,DPY,UO2,PEN,Normandy,72.0,VD4
FB6240,790.8,14,1980,1982,1300,DPY,UO2,GOL,Occitanie,34.7,VD5
FV5315,722.7,12,1975,1975,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD6
FF9328,871.6,14,1988,1993,1300,DPY,UO2,GOL,Occitanie,72.0,VD4
FG9806,861.2,14,2013,2016,1300,DPY,UO2,PAL,Normandy,72.0,VD1
FT9086,840.5,14,1986,1990,1600,EPR,UO2,FLA,Normandy,72.0,VD4
FB5265,838.9,14,2016,2016,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,68.7,VD1
FK3681,860.0,14,2016,2020,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FY4742,863.8,14,1973,1973,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD6
FX4784,897.9,14,1966,1971,1300,DPY,UO2,GOL,Occitanie,72.0,VD6
FT9110,748.8,12,1997,1999,900,CPY,MOX,DAM,Centre-Val de Loire,0.0,VD3
FH4733,925.1,14,2014,2019,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FL8480,756.8,12,2000,2003,900,CPY,MOX,CRU,Auvergne-Rhône-Alpes,0.9,VD3
FW1881,833.0,14,1985,1988,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,62.9,VD4
FI7444,751.6,12,2012,2016,900,CPY,MOX,GRA,Hauts-de-France,3.8,VD1
FZ9354,738.2,12,1978,1983,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD5
FD1166,743.0,12,1991,1996,900,CPY,MOX,STL,Centre-Val de Loire,0.0,VD3
FA1527,727.2,12,2004,2008,900,CPY,MOX,STL,Centre-Val de Loire,0.0,VD2
FF9320,702.2,12,1976,1980,900,CPY,UO2,FES,Grand Est,0.0,VD5
FC7213,869.3,14,2008,2010,1300,DPY,UO2,PAL,Normandy,72.0,VD2
FE9237,745.2,12,1975,1978,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD5
FT8697,926.0,14,2019,2019,1600,EPR,UO2,FLA,Normandy,72.0,VD1
FJ9449,756.4,12,2007,2007,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,6.9,VD2
FP2451,860.6,14,1989,1993,1600,EPR,UO2,FLA,Normandy,72.0,VD4
FH5333,892.4,14,2011,2013,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD2
FD3414,865.0,14,2018,2019,1300,DPY,UO2,GOL,Occitanie,72.0,VD1
FI5509,757.4,12,1968,1973,900,CPY,UO2,FES,Grand Est,3.5,VD6
FW1439,738.1,12,1999,2002,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD3
FC4921,727.1,12,2003,2007,900,CPY,MOX,TRI,Auvergne-Rhône-Alpes,0.0,VD2
FH6286,856.4,14,1994,1998,1300,DPY,UO2,PEN,Normandy,72.0,VD3
FK1336,875.1,14,2014,2017,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD1
FE9569,711.8,12,1980,1980,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD5
FZ2169,862.3,14,1978,1981,1300,DPY,UO2,PEN,Normandy,72.0,VD5
FD9370,721.7,12,1973,1975,900,CPY,UO2,FES,Grand Est,0.0,VD6
FY9122,719.9,12,2002,2005,900,CPY,UO2,FES,Grand Est,0.0,VD3
FB8988,884.8,14,1971,1973,1300,DPY,UO2,PEN,Normandy,72.0,VD6
FO1411,734.6,12,2004,2009,900,CPY,MOX,TRI,Auvergne-Rhône-Alpes,0.0,VD2
FU7589,833.7,14,1975,1978,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,63.2,VD5
FF8270,850.5,14,1994,1995,1300,DPY,UO2,PEN,Normandy,71.2,VD4
FE8002,749.0,12,1988,1991,900,CPY,UO2,FES,Grand Est,0.0,VD4
FY9126,734.1,12,2006,2008,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD2
FQ4958,879.0,14,1994,1998,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD3
FP6387,880.5,14,1975,1980,1300,DPY,UO2,NOG,Île-de-France,72.0,VD5
FT8121,875.8,14,2022,2023,1300,DPY,UO2,PEN,Normandy,72.0,VD1
FZ9506,845.1,14,1987,1989,1300,DPY,UO2,GOL,Occitanie,67.1,VD4
FD9934,789.0,12,2009,2013,900,CPY,UO2,FES,Grand Est,19.2,VD2
FW3516,891.1,14,2002,2003,1600,EPR,UO2,FLA,Normandy,72.0,VD3
FX1292,861.0,14,1973,1976,1300,DPY,UO2,GOL,Occitanie,72.0,VD5
FD6172,772.6,12,2007,2008,900,CPY,MOX,STL,Centre-Val de Loire,13.3,VD2
FO9902,769.3,12,2023,2023,900,CPY,MOX,GRA,Hauts-de-France,13.5,VD1
FX4668,891.6,14,1981,1982,1600,EPR,UO2,FLA,Normandy,72.0,VD5
FS4730,850.3,14,1969,1974,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD6
FP6398,720.8,12,1994,1994,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD4
FX2552,859.9,14,2021,2024,1300,DPY,UO2,PAL,Normandy,72.0,VD1
FU1828,866.2,14,1979,1979,1300,DPY,UO2,GOL,Occitanie,72.0,VD5
FZ1334,768.1,12,2019,2020,900,CPY,UO2,STL,Centre-Val de Loire,9.5,VD1
FJ6845,753.7,12,2022,2022,900,CPY,MOX,GRA,Hauts-de-France,0.0,VD1
FL2976,755.5,12,2008,2010,900,CPY,UO2,STL,Centre-Val de Loire,2.5,VD2
FU7910,730.0,12,1982,1982,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD5
FK4535,853.0,14,1998,2001,1300,DPY,UO2,PAL,Normandy,72.0,VD3
FF8662,887.6,14,2006,2010,1300,DPY,UO2,PAL,Normandy,72.0,VD2
FW9158,719.8,12,1983,1988,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD4
FY4068,770.6,12,1978,1981,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,11.5,VD5
FK4185,860.9,14,1975,1975,1300,DPY,UO2,NOG,Île-de-France,72.0,VD6
FF5262,847.0,14,2017,2018,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,68.7,VD1
FE1430,860.8,14,1996,1998,1300,DPY,UO2,NOG,Île-de-France,72.0,VD3
FX2589,776.1,12,1984,1989,900,CPY,UO2,GRA,Hauts-de-France,11.6,VD4
FU5385,722.0,12,2017,2021,900,CPY,UO2,FES,Grand Est,0.0,VD1
FV5426,858.4,14,1985,1990,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD4
FF5304,910.0,14,2011,2012,1300,DPY,UO2,PAL,Normandy,72.0,VD2
FA3311,884.8,14,2016,2019,1300,DPY,UO2,NOG,Île-de-France,72.0,VD1
FL8380,704.4,12,2019,2024,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD1
FQ6429,842.9,14,1965,1970,1300,DPY,UO2,PEN,Normandy,71.9,VD6
FK2799,727.1,12,2002,2004,900,CPY,UO2,GRA,Hauts-de-France,0.0,VD3
FZ1500,869.1,14,1982,1982,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD5
FO3139,948.5,14,1968,1971,1300,DPY,UO2,PEN,Normandy,72.0,VD6
FI5551,814.0,14,2018,2023,1300,DPY,UO2,FLA,Normandy,46.5,VD1
FN2264,853.8,14,2006,2009,1600,EPR,UO2,FLA,Normandy,72.0,VD2
FX8522,749.3,12,2013,2013,900,CPY,MOX,STL,Centre-Val de Loire,0.0,VD2
FH5458,881.8,14,1970,1970,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD6
FM7095,753.8,12,1988,1991,900,CPY,UO2,CHI,Centre-Val de Loire,3.2,VD4
FO7064,918.1,14,1991,1996,1300,DPY,UO2,GOL,Occitanie,72.0,VD3
FL8503,740.0,12,1977,1982,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD5
FP5929,703.1,12,1975,1975,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD6
FN9513,827.7,14,1986,1990,1300,DPY,UO2,FLA,Normandy,56.8,VD4
FB5865,760.8,12,2020,2025,900,CPY,MOX,CHI,Centre-Val de Loire,3.8,VD1
FJ8950,730.1,12,2007,2010,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD2
FM6479,740.0,12,1981,1984,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD5
FK4339,742.0,12,2018,2019,900,CPY,MOX,DAM,Centre-Val de Loire,0.0,VD1
FP9653,893.4,14,1969,1974,1300,DPY,UO2,NOG,Île-de-France,72.0,VD6
FE4316,702.2,12,1969,1973,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD6
FD6760,759.1,12,2022,2025,900,CPY,UO2,STL,Centre-Val de Loire,3.4,VD1
FN7522,842.7,14,1974,1977,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD5
FH8101,833.7,14,2021,2024,1300,DPY,UO2,PAL,Normandy,56.1,VD1
FS1960,746.6,12,1987,1987,900,CPY,UO2,CHI,Centre-Val de Loire,0.8,VD4
FV8688,878.7,14,1994,1998,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD3
FD5670,886.6,14,1993,1996,1300,DPY,UO2,GOL,Occitanie,72.0,VD3
FV1797,807.2,12,2003,2005,900,CPY,MOX,CHI,Centre-Val de Loire,33.2,VD3
FC3436,853.6,14,1975,1979,1300,DPY,UO2,PAL,Normandy,72.0,VD5
FA9406,773.3,12,2008,2012,900,CPY,MOX,TRI,Auvergne-Rhône-Alpes,8.8,VD2
FW8685,863.0,14,1994,1998,1300,DPY,UO2,NOG,Île-de-France,72.0,VD3
FI4551,873.6,14,1997,1999,1300,DPY,UO2,NOG,Île-de-France,72.0,VD3
FQ7417,906.6,14,1999,2004,1300,DPY,UO2,PAL,Normandy,72.0,VD3
FO5155,841.4,14,2001,2002,1300,DPY,UO2,GOL,Occitanie,71.8,VD3
FA1585,886.4,14,2001,2006,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,72.0,VD2
FK5216,750.1,12,1997,2001,900,CPY,MOX,GRA,Hauts-de-France,0.0,VD3
FD4185,897.7,14,2023,2024,1300,DPY,UO2,FLA,Normandy,72.0,VD1
FE2439,878.2,14,1972,1974,1300,DPY,UO2,GOL,Occitanie,72.0,VD6
FY9550,864.4,14,1972,1974,1300,DPY,UO2,GOL,Occitanie,72.0,VD6
FR3990,704.3,12,1985,1988,900,CPY,UO2,CHI,Centre-Val de Loire,0.0,VD4
FU4931,735.4,12,1995,1998,900,CPY,UO2,FES,Grand Est,0.0,VD3
FB5563,773.5,12,2007,2012,900,CPY,UO2,STL,Centre-Val de Loire,14.9,VD2
FL7689,745.8,12,2007,2010,900,CPY,UO2,STL,Centre-Val de Loire,0.0,VD2
FZ4648,918.4,14,1972,1977,1300,DPY,UO2,NOG,Île-de-France,72.0,VD5
FL2740,728.1,12,1997,2002,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD3
FZ1383,742.3,12,1969,1971,900,CPY,UO2,DAM,Centre-Val de Loire,0.0,VD6
FX6001,758.2,12,1984,1988,900,CPY,UO2,GRA,Hauts-de-France,5.3,VD4
FY6687,733.8,12,2011,2013,900,CPY,UO2,FES,Grand Est,0.0,VD2
FT5177,868.3,14,1976,1979,1450,PQY,UO2,CIV,Nouvelle-Aquitaine,72.0,VD5
FW2190,855.5,14,2004,2009,1300,DPY,UO2,NOG,Île-de-France,71.9,VD2
FZ9763,723.0,12,2008,2008,900,CPY,UO2,CRU,Auvergne-Rhône-Alpes,0.0,VD2
FV1818,847.1,14,2007,2010,1300,DPY,UO2,PAL,Normandy,66.9,VD2
FJ6051,732.4,12,2022,2025,900,CPY,UO2,TRI,Auvergne-Rhône-Alpes,0.0,VD1
FX7369,861.3,14,1976,1976,1300,DPY,UO2,PEN,Normandy,72.0,VD5
FV3492,741.3,12,2022,2023,900,CPY,MOX,GRA,Hauts-de-France,0.0,VD1
FP1821,781.4,12,2003,2005,900,CPY,UO2,CHI,Centre-Val de Loire,21.1,VD3
FR3516,820.1,14,1982,1987,1300,DPY,UO2,SAL,Auvergne-Rhône-Alpes,53.5,VD4
FT8858,709.7,12,1996,2001,900,CPY,MOX,CHI,Centre-Val de Loire,0.0,VD3
FJ1110,797.9,12,1971,1972,900,CPY,UO2,GRA,Hauts-de-France,27.6,VD6
FC6988,815.4,12,1969,1974,900,CPY,UO2,CHI,Centre-Val de Loire,43.5,VD6
FC8328,767.2,12,1988,1992,900,CPY,UO2,STL,Centre-Val de Loire,9.8,VD4
