FA_name,FA_mass_kg,FA_length_ft,FA_year_made,FA_year_intro,reactor_power_MWe,reactor_type_code,fuel_type,plant_code,plant_name,region,burnup_GWd_tU,epoch_label,plant_start_date_info
FG6044,889.9,14,2019,2024,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,34.6,VD3,1998
FE4416,891.1,14,2012,2014,1300,DPY,UO2,PAL,Paluel,Normandy,39.1,VD4,1984
FN3876,733.3,12,1997,1997,900,CPY,MOX,DAM,Dampierre,Centre-Val de Loire,14.9,VD2,1980
FC7215,863.8,14,2018,2023,1300,DPY,UO2,NOG,Nogent,Île-de-France,30.6,VD4,1987
FD3859,890.3,14,2020,2022,1300,DPY,UO2,FLA,Flamanville,Normandy,36.9,VD4,1986
FB5051,866.4,14,1997,1997,1300,DPY,UO2,GOL,Golfech,Occitanie,30.2,VD1,1993
FR8571,854.1,14,2025,2025,1300,DPY,UO2,NOG,Nogent,Île-de-France,33.0,VD4,1987
FL6716,791.0,12,1983,1983,900,CPY,UO2,FES,Fessenheim,Grand Est,20.1,VD1,1977
FA4089,892.0,14,2000,2004,1300,DPY,UO2,PEN,Penly,Normandy,36.1,VD2,1990
FL7304,744.1,12,2002,2007,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,13.4,VD3,1980
FE4552,880.4,14,2018,2020,1300,DPY,UO2,PAL,Paluel,Normandy,41.1,VD4,1984
FR4404,730.2,12,2005,2010,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,15.0,VD4,1980
FF9681,910.2,14,2016,2018,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,40.3,VD4,1986
FP8853,867.7,14,2006,2008,1300,DPY,UO2,GOL,Golfech,Occitanie,32.9,VD2,1993
FB4991,839.9,14,1985,1990,1300,DPY,UO2,PEN,Penly,Normandy,29.6,VD1,1990
FP3238,748.8,12,1986,1989,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,17.4,VD1,1984
FC7570,872.6,14,1992,1994,1300,DPY,UO2,PAL,Paluel,Normandy,36.9,VD2,1984
FL4241,736.2,12,1990,1993,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,12.2,VD2,1983
FI6000,750.8,12,2018,2023,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,18.4,VD5,1980
FM8559,733.0,12,2021,2025,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,13.1,VD5,1980
FT2298,738.7,12,1986,1990,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,17.0,VD2,1980
FF9297,875.8,14,2021,2024,1300,DPY,UO2,GOL,Golfech,Occitanie,33.4,VD4,1993
FZ9820,731.2,12,2001,2001,900,CPY,UO2,FES,Fessenheim,Grand Est,15.3,VD3,1977
FO7216,746.2,12,2018,2022,900,CPY,UO2,FES,Fessenheim,Grand Est,13.8,VD5,1977
FK3992,857.4,14,2011,2011,1300,DPY,UO2,GOL,Golfech,Occitanie,32.3,VD2,1993
FP4611,848.0,14,1985,1990,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,30.5,VD1,1986
FE1299,881.3,14,2005,2005,1300,DPY,UO2,NOG,Nogent,Île-de-France,31.0,VD2,1987
FO2675,752.6,12,2012,2013,900,CPY,UO2,FES,Fessenheim,Grand Est,16.3,VD4,1977
FH5071,859.4,14,2013,2013,1300,DPY,UO2,PAL,Paluel,Normandy,25.5,VD3,1984
FL8172,745.7,12,2015,2017,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,14.8,VD4,1984
FH6858,866.3,14,2004,2004,1300,DPY,UO2,PAL,Paluel,Normandy,28.2,VD3,1984
FL4424,878.3,14,1995,2000,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,35.8,VD1,1998
FD6296,818.4,14,2012,2014,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,25.5,VD2,1998
FO4690,876.6,14,2024,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,30.1,VD1,2025
FW1758,739.9,12,2019,2024,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,18.9,VD5,1980
FI4122,880.3,14,1988,1991,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,31.2,VD1,1986
FA9186,807.3,14,2025,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,21.8,VD1,2025
FW8295,721.9,12,1996,1997,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,14.5,VD2,1984
FZ1725,736.7,12,1985,1985,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,15.1,VD1,1980
FN3563,916.6,14,1996,2000,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,32.7,VD1,1998
FF5277,822.7,14,1984,1984,1300,DPY,UO2,PAL,Paluel,Normandy,26.5,VD1,1984
FG9588,831.7,14,2015,2017,1300,DPY,UO2,GOL,Golfech,Occitanie,32.7,VD3,1993
FM1868,747.5,12,1982,1987,900,CPY,UO2,FES,Fessenheim,Grand Est,17.8,VD2,1977
FI5088,854.8,14,2003,2007,1300,DPY,UO2,FLA,Flamanville,Normandy,28.1,VD3,1986
FI8716,868.5,14,1991,1991,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,34.7,VD1,1986
FJ6553,793.8,12,1983,1983,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,18.7,VD1,1980
FC2843,895.1,14,2020,2022,1300,DPY,UO2,FLA,Flamanville,Normandy,36.5,VD4,1986
FB3475,862.0,14,2011,2014,1300,DPY,UO2,PAL,Paluel,Normandy,33.8,VD4,1984
FZ5489,919.3,14,2012,2015,1300,DPY,UO2,PAL,Paluel,Normandy,44.6,VD4,1984
FN1814,889.4,14,2002,2004,1300,DPY,UO2,PAL,Paluel,Normandy,39.1,VD3,1984
FM3452,851.1,14,2004,2007,1300,DPY,UO2,NOG,Nogent,Île-de-France,31.5,VD3,1987
FI3771,889.7,14,1995,1997,1300,DPY,UO2,FLA,Flamanville,Normandy,34.4,VD2,1986
FY1932,924.0,14,2013,2017,1300,DPY,UO2,GOL,Golfech,Occitanie,39.1,VD3,1993
FY2796,732.0,12,2021,2023,900,CPY,MOX,FES,Fessenheim,Grand Est,12.3,VD5,1977
FD9490,767.2,12,1987,1990,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,16.2,VD2,1980
FD2897,748.6,12,1997,2000,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,13.0,VD2,1981
FR1345,752.5,12,1983,1987,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,16.8,VD1,1983
FB3791,744.6,12,2000,2005,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,16.3,VD3,1980
FK1764,877.6,14,2001,2003,1300,DPY,UO2,NOG,Nogent,Île-de-France,30.4,VD2,1987
FC5898,823.4,14,1998,2003,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,26.5,VD2,1986
FY3374,749.1,12,2004,2009,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,14.4,VD3,1984
FW6677,744.1,12,1985,1985,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,11.6,VD1,1983
FV9385,896.8,14,2011,2012,1300,DPY,UO2,FLA,Flamanville,Normandy,33.4,VD3,1986
FT8278,905.2,14,1993,1995,1300,DPY,UO2,GOL,Golfech,Occitanie,38.3,VD1,1993
FC7733,719.2,12,2018,2020,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,12.7,VD4,1984
FO7261,739.2,12,2015,2018,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,12.5,VD4,1984
FB8031,879.0,14,2024,2024,1300,DPY,UO2,PEN,Penly,Normandy,40.2,VD4,1990
FN6897,730.5,12,2012,2013,900,CPY,MOX,FES,Fessenheim,Grand Est,14.3,VD4,1977
FT8659,874.4,14,2012,2015,1300,DPY,UO2,PEN,Penly,Normandy,35.8,VD3,1990
FV1776,808.9,14,2004,2006,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,28.2,VD3,1986
FZ2368,943.7,14,2008,2008,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,42.9,VD2,1998
FN1227,766.7,12,1983,1988,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,17.1,VD1,1983
FL2816,722.0,12,2025,2025,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,12.9,VD5,1980
FR5102,732.3,12,1987,1991,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,13.3,VD2,1980
FL8480,756.9,12,2000,2004,900,CPY,UO2,FES,Fessenheim,Grand Est,15.6,VD3,1977
FP8900,869.8,14,1989,1992,1300,DPY,UO2,PEN,Penly,Normandy,36.3,VD1,1990
FE2512,893.0,14,2002,2003,1300,DPY,UO2,GOL,Golfech,Occitanie,37.4,VD2,1993
FJ2922,901.1,14,2002,2003,1300,DPY,UO2,NOG,Nogent,Île-de-France,35.0,VD2,1987
FD6937,764.3,12,1990,1993,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,15.7,VD2,1983
FT8950,783.1,12,2017,2018,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,20.4,VD4,1984
FI1891,844.4,14,1998,1999,1300,DPY,UO2,GOL,Golfech,Occitanie,30.4,VD1,1993
FL5384,850.5,14,2003,2008,1300,DPY,UO2,PEN,Penly,Normandy,30.0,VD2,1990
FS9739,756.8,12,2014,2014,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,16.5,VD4,1980
FK7635,742.6,12,1992,1992,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,16.2,VD1,1984
FN2573,862.6,14,1983,1987,1300,DPY,UO2,NOG,Nogent,Île-de-France,31.0,VD1,1987
FE6860,877.5,14,2013,2018,1300,DPY,UO2,NOG,Nogent,Île-de-France,39.2,VD4,1987
FM3759,741.1,12,1981,1986,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,19.4,VD1,1983
FW4947,905.4,14,2019,2019,1300,DPY,UO2,PEN,Penly,Normandy,36.4,VD3,1990
FK6762,767.1,12,2017,2019,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,17.0,VD4,1980
FO7206,894.3,14,2022,2022,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,36.9,VD3,1998
FE7649,887.9,14,2011,2015,1300,DPY,UO2,GOL,Golfech,Occitanie,35.3,VD3,1993
FX4159,764.8,12,2003,2004,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,12.9,VD3,1980
FH7155,745.3,12,2012,2013,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,18.8,VD4,1981
FT3427,775.4,12,1993,1995,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,13.5,VD2,1984
FZ1321,824.1,14,2006,2010,1300,DPY,UO2,FLA,Flamanville,Normandy,26.7,VD3,1986
FT8195,749.5,12,2011,2012,900,CPY,MOX,FES,Fessenheim,Grand Est,16.6,VD4,1977
FD9778,726.0,12,1987,1992,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,11.6,VD2,1980
FY1916,723.0,12,1975,1980,900,CPY,UO2,FES,Fessenheim,Grand Est,15.2,VD1,1977
FM6285,744.8,12,2013,2017,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,20.2,VD4,1983
FW4791,734.8,12,1978,1978,900,CPY,UO2,FES,Fessenheim,Grand Est,14.1,VD1,1977
FB4688,748.2,12,2016,2021,900,CPY,MOX,FES,Fessenheim,Grand Est,18.4,VD5,1977
FA9743,850.8,14,2019,2024,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,31.2,VD4,1986
FB7288,761.3,12,1994,1997,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,13.8,VD2,1980
FJ5630,875.8,14,2011,2015,1300,DPY,UO2,FLA,Flamanville,Normandy,39.5,VD3,1986
FB5305,774.3,12,2012,2013,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,16.7,VD4,1983
FF8462,712.4,12,2005,2007,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,14.1,VD3,1980
FA1782,879.2,14,2003,2008,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,35.7,VD2,1998
FD9936,765.0,12,1999,2001,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,15.3,VD3,1981
FG9882,733.3,12,2005,2009,900,CPY,UO2,FES,Fessenheim,Grand Est,15.8,VD4,1977
FP6037,786.0,12,1975,1978,900,CPY,UO2,FES,Fessenheim,Grand Est,19.5,VD1,1977
FQ6333,734.9,12,1981,1984,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,18.7,VD1,1984
FK4665,731.5,12,1993,1995,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,18.7,VD2,1984
FR6910,883.4,14,1988,1990,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,31.5,VD1,1986
FB2918,786.5,12,1990,1992,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,20.2,VD2,1980
FO2320,755.7,12,1986,1989,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,16.1,VD1,1984
FV6661,856.9,14,1982,1987,1300,DPY,UO2,NOG,Nogent,Île-de-France,32.0,VD1,1987
FG2972,897.1,14,2014,2019,1300,DPY,UO2,FLA,Flamanville,Normandy,37.2,VD4,1986
FQ1401,716.1,12,1997,1999,900,CPY,UO2,FES,Fessenheim,Grand Est,10.6,VD3,1977
FA1053,913.4,14,2011,2013,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,39.0,VD2,1998
FI7122,927.6,14,1992,1994,1300,DPY,UO2,PEN,Penly,Normandy,36.5,VD1,1990
FG3523,864.2,14,2020,2023,1300,DPY,UO2,GOL,Golfech,Occitanie,35.8,VD4,1993
FZ7269,938.0,14,2017,2021,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,44.1,VD4,1986
FO4704,891.1,14,2013,2016,1300,DPY,UO2,PAL,Paluel,Normandy,37.7,VD4,1984
FB3471,746.6,12,2022,2023,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,15.1,VD5,1980
FT1793,765.3,12,2002,2004,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,17.5,VD3,1980
FN1743,872.0,14,2021,2021,1300,DPY,UO2,GOL,Golfech,Occitanie,35.2,VD3,1993
FD4335,735.8,12,2010,2014,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,10.0,VD4,1984
FT2418,727.4,12,1983,1988,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,9.3,VD1,1980
FS4634,874.5,14,2010,2013,1300,DPY,UO2,FLA,Flamanville,Normandy,37.5,VD3,1986
FG8056,901.3,14,2002,2003,1300,DPY,UO2,PAL,Paluel,Normandy,32.2,VD2,1984
FV4194,852.2,14,1993,1998,1300,DPY,UO2,GOL,Golfech,Occitanie,28.2,VD1,1993
FW5586,741.3,12,1996,2000,900,CPY,MOX,FES,Fessenheim,Grand Est,12.3,VD3,1977
FL1519,729.8,12,2015,2015,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,11.4,VD4,1981
FW4812,773.5,12,2014,2018,900,CPY,UO2,FES,Fessenheim,Grand Est,17.2,VD5,1977
FN4739,749.6,12,1994,1995,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,11.2,VD2,1980
FI3550,710.9,12,1992,1993,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,11.9,VD2,1980
FW9489,736.6,12,2013,2013,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,19.2,VD4,1980
FA3378,941.8,14,2010,2010,1300,DPY,UO2,PEN,Penly,Normandy,39.6,VD3,1990
FP1264,830.3,14,2000,2000,1300,DPY,UO2,PAL,Paluel,Normandy,33.2,VD2,1984
FH9950,761.2,12,2007,2010,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,17.0,VD3,1983
FO1657,833.1,14,2013,2018,1300,DPY,UO2,NOG,Nogent,Île-de-France,34.9,VD4,1987
FB3624,728.9,12,2010,2013,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,15.7,VD3,1984
FN4318,896.4,14,2008,2012,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,32.8,VD3,1986
FG8954,754.7,12,1991,1995,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,12.0,VD2,1983
FG4111,694.8,12,1979,1983,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,9.5,VD1,1981
FC9880,693.0,12,1988,1990,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,12.1,VD2,1980
FB8646,705.2,12,1999,2003,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,10.2,VD3,1980
FE2709,853.9,14,1982,1986,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,30.5,VD1,1986
FG7615,896.7,14,2012,2016,1300,DPY,UO2,NOG,Nogent,Île-de-France,37.1,VD3,1987
FQ2114,865.5,14,2013,2017,1300,DPY,UO2,PEN,Penly,Normandy,31.6,VD3,1990
FA1225,897.8,14,2005,2008,1300,DPY,UO2,PAL,Paluel,Normandy,34.6,VD3,1984
FF8968,770.0,12,2015,2017,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,19.3,VD4,1980
FL3815,909.5,14,2015,2020,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,37.6,VD4,1986
FK9250,724.2,12,1975,1978,900,CPY,UO2,FES,Fessenheim,Grand Est,13.4,VD1,1977
FV8366,850.2,14,2024,2025,1300,DPY,UO2,NOG,Nogent,Île-de-France,36.0,VD4,1987
FD8476,732.3,12,2022,2022,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,12.7,VD4,1984
FB2020,760.1,12,2011,2013,900,CPY,UO2,DAM,Dampierre,Centre-Val de Loire,12.7,VD4,1980
FT9946,820.2,14,2004,2009,1300,DPY,UO2,NOG,Nogent,Île-de-France,33.3,VD3,1987
FQ8471,781.2,12,2010,2012,900,CPY,UO2,FES,Fessenheim,Grand Est,19.3,VD4,1977
FG5177,855.2,14,2011,2013,1300,DPY,UO2,NOG,Nogent,Île-de-France,30.1,VD3,1987
FW8501,901.1,14,1992,1995,1300,DPY,UO2,NOG,Nogent,Île-de-France,37.0,VD1,1987
FD4547,739.9,12,1982,1987,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,11.0,VD1,1983
FN7922,944.0,14,2011,2013,1300,DPY,UO2,NOG,Nogent,Île-de-France,41.7,VD3,1987
FU8807,721.8,12,2022,2023,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,10.9,VD5,1983
FQ9170,857.3,14,2025,2025,1300,DPY,UO2,PEN,Penly,Normandy,31.5,VD4,1990
FO9585,689.3,12,1986,1991,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,9.5,VD2,1980
FW4951,759.0,12,2008,2009,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,20.0,VD3,1981
FC6466,940.3,14,2010,2013,1300,DPY,UO2,GOL,Golfech,Occitanie,48.0,VD3,1993
FH8202,862.0,14,1994,1999,1300,DPY,UO2,NOG,Nogent,Île-de-France,34.4,VD2,1987
FF2956,839.9,14,2021,2024,1450,PQY,UO2,CIV,Civaux,Nouvelle-Aquitaine,28.7,VD3,1998
FM3253,875.4,14,2004,2007,1300,DPY,UO2,PEN,Penly,Normandy,30.0,VD2,1990
FX5129,887.0,14,1998,1999,1300,DPY,UO2,PAL,Paluel,Normandy,37.1,VD2,1984
FP9923,772.1,12,1987,1990,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,18.4,VD2,1980
FL8824,746.3,12,2005,2006,900,CPY,MOX,DAM,Dampierre,Centre-Val de Loire,11.5,VD3,1980
FA8217,719.6,12,2011,2016,900,CPY,MOX,CHI,Chinon,Centre-Val de Loire,15.5,VD4,1983
FA2883,904.9,14,2011,2014,1300,DPY,UO2,GOL,Golfech,Occitanie,40.6,VD3,1993
FN7327,792.3,12,1988,1988,900,CPY,UO2,GRA,Gravelines,Hauts-de-France,19.0,VD1,1980
FQ6187,842.9,14,2009,2011,1300,DPY,UO2,PAL,Paluel,Normandy,31.3,VD3,1984
FK6629,876.2,14,2008,2009,1300,DPY,UO2,PEN,Penly,Normandy,30.7,VD2,1990
FR7912,733.3,12,2001,2002,900,CPY,MOX,FES,Fessenheim,Grand Est,16.9,VD3,1977
FS1898,887.9,14,2012,2013,1300,DPY,UO2,PAL,Paluel,Normandy,33.5,VD3,1984
FP5445,725.5,12,1983,1986,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,11.9,VD1,1984
FD6151,903.1,14,2006,2006,1300,DPY,UO2,PEN,Penly,Normandy,37.9,VD2,1990
FO4823,765.0,12,2010,2015,900,CPY,MOX,DAM,Dampierre,Centre-Val de Loire,15.2,VD4,1980
FH3211,873.6,14,1995,1999,1300,DPY,UO2,NOG,Nogent,Île-de-France,31.1,VD2,1987
FE3541,800.8,14,2007,2012,1300,DPY,UO2,PEN,Penly,Normandy,20.3,VD3,1990
FU9208,776.9,12,2023,2024,900,CPY,MOX,FES,Fessenheim,Grand Est,14.3,VD5,1977
FN2423,844.0,14,1986,1987,1300,DPY,UO2,PAL,Paluel,Normandy,27.6,VD1,1984
FL9146,831.6,14,2020,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,24.7,VD1,2025
FR6114,861.8,14,1996,1999,1300,DPY,UO2,NOG,Nogent,Île-de-France,32.6,VD2,1987
FW6003,850.1,14,1997,2000,1300,DPY,UO2,PEN,Penly,Normandy,30.4,VD2,1990
FH6990,768.5,12,1979,1984,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,19.3,VD1,1984
FB2264,818.5,14,1999,2002,1300,DPY,UO2,GOL,Golfech,Occitanie,27.1,VD1,1993
FM1595,852.3,14,2020,2020,1300,DPY,UO2,GOL,Golfech,Occitanie,36.0,VD3,1993
FS2369,726.2,12,1977,1977,900,CPY,UO2,FES,Fessenheim,Grand Est,12.1,VD1,1977
FN7426,858.4,14,2001,2006,1300,DPY,UO2,PAL,Paluel,Normandy,31.7,VD3,1984
FJ6567,870.3,14,1998,2003,1300,DPY,UO2,PAL,Paluel,Normandy,36.0,VD2,1984
FB2574,728.0,12,2007,2010,900,CPY,MOX,DAM,Dampierre,Centre-Val de Loire,12.0,VD4,1980
FX5884,787.8,12,2025,2025,900,CPY,UO2,CRU,Cruas,Auvergne-Rhône-Alpes,20.0,VD5,1984
FF3138,847.9,14,2006,2011,1300,DPY,UO2,PEN,Penly,Normandy,30.1,VD3,1990
FV4235,871.2,14,1990,1993,1300,DPY,UO2,PEN,Penly,Normandy,35.3,VD1,1990
FF2785,690.1,12,2005,2007,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,8.8,VD3,1981
FS2736,761.5,12,1977,1982,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,15.4,VD1,1980
FU9719,759.0,12,2023,2023,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,15.5,VD5,1980
FP2527,751.8,12,1988,1993,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,18.2,VD2,1980
FU3405,738.1,12,1999,1999,900,CPY,UO2,FES,Fessenheim,Grand Est,15.6,VD3,1977
FF3419,824.5,14,2019,2022,1300,DPY,UO2,GOL,Golfech,Occitanie,28.9,VD3,1993
FH6080,750.5,12,2012,2017,900,CPY,MOX,STL,Saint-Laurent,Centre-Val de Loire,17.9,VD4,1981
FE8062,894.9,14,2015,2015,1300,DPY,UO2,GOL,Golfech,Occitanie,38.6,VD3,1993
FG5660,725.4,12,2006,2011,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,15.7,VD4,1980
FC2338,803.3,12,2005,2006,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,20.4,VD3,1980
FW6773,878.2,14,1994,1999,1300,DPY,UO2,NOG,Nogent,Île-de-France,32.1,VD2,1987
FK6884,777.0,12,2016,2018,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,15.0,VD4,1980
FB5265,892.0,14,1983,1988,1300,DPY,UO2,PAL,Paluel,Normandy,39.1,VD1,1984
FF9673,908.9,14,2024,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,38.1,VD1,2025
FM5485,735.0,12,1992,1997,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,14.7,VD2,1983
FT9110,743.2,12,2007,2009,900,CPY,MOX,DAM,Dampierre,Centre-Val de Loire,9.7,VD3,1980
FH4733,883.2,14,1995,1999,1300,DPY,UO2,PEN,Penly,Normandy,35.1,VD1,1990
FQ8021,881.0,14,2012,2017,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,37.4,VD4,1986
FW1881,897.5,14,2005,2008,1300,DPY,UO2,PEN,Penly,Normandy,40.9,VD2,1990
FI7444,754.2,12,1996,1997,900,CPY,MOX,GRA,Gravelines,Hauts-de-France,15.5,VD2,1980
FV5846,731.7,12,1983,1987,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,14.1,VD1,1981
FN8383,764.0,12,2021,2021,900,CPY,UO2,STL,Saint-Laurent,Centre-Val de Loire,17.6,VD5,1981
FR5777,747.9,12,1997,2001,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,9.0,VD2,1983
FS5057,918.3,14,1988,1991,1300,DPY,UO2,NOG,Nogent,Île-de-France,40.9,VD1,1987
FE2984,867.4,14,1994,1998,1300,DPY,UO2,PEN,Penly,Normandy,36.1,VD1,1990
FL9289,745.3,12,2006,2006,900,CPY,MOX,CRU,Cruas,Auvergne-Rhône-Alpes,19.0,VD3,1984
FJ9449,751.7,12,2017,2017,900,CPY,UO2,TRI,Tricastin,Auvergne-Rhône-Alpes,16.1,VD4,1980
FP2451,848.9,14,2021,2025,1600,EPR,UO2,FLA,Flamanville,Normandy,27.6,VD1,2025
FH5333,886.8,14,2005,2008,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,38.9,VD3,1986
FU3414,820.7,14,1998,2000,1300,DPY,UO2,FLA,Flamanville,Normandy,30.2,VD2,1986
FI1915,733.2,12,2020,2025,900,CPY,MOX,DAM,Dampierre,Centre-Val de Loire,15.2,VD5,1980
FN4546,737.3,12,1982,1987,900,CPY,UO2,CHI,Chinon,Centre-Val de Loire,12.5,VD1,1983
FT5791,791.7,12,1992,1995,900,CPY,MOX,DAM,Dampierre,Centre-Val de Loire,19.9,VD2,1980
FK1336,873.4,14,2016,2017,1300,DPY,UO2,NOG,Nogent,Île-de-France,40.8,VD4,1987
FE9569,849.1,14,1996,1996,1300,DPY,UO2,SAL,Saint-Alban,Auvergne-Rhône-Alpes,28.6,VD2,1986
FZ2169,868.8,14,1998,2001,1300,DPY,UO2,PEN,Penly,Normandy,34.1,VD2,1990
FD9370,748.9,12,1980,1982,900,CPY,UO2,FES,Fessenheim,Grand Est,11.1,VD1,1977
FY9122,777.6,12,2009,2012,900,CPY,UO2,FES,Fessenheim,Grand Est,17.1,VD4,1977
FB8988,846.5,14,1991,1993,1300,DPY,UO2,PEN,Penly,Normandy,31.0,VD1,1990
FO1411,773.1,12,2014,2019,900,CPY,MOX,TRI,Tricastin,Auvergne-Rhône-Alpes,13.9,VD4,1980
